id1	id	type	modified	rightsHolder	accessRights	collectionID	datasetID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	informationWithheld	materialSampleID	occurrenceID	catalogNumber	recordNumber	recordedBy	sex	lifeStage	preparations	disposition	associatedMedia	organismID	eventDate	continent	waterBody	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	class	order	family	genus	specificEpithet	infraspecificEpithet	verbatimTaxonRank	nomenclaturalCode	items
urn:uuid:a3743fe0-e7b1-57dc-95bc-421275effbdc	urn:uuid:b970463e-13f7-4358-83d6-a740479aac37	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:b970463e-13f7-4358-83d6-a740479aac37	urn:uuid:b970463e-13f7-4358-83d6-a740479aac37	NHMO-BI-100201/1-B	N22-U3-D5	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:a3743fe0-e7b1-57dc-95bc-421275effbdc	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:c1a715e1-fe14-565f-a66a-7c8fbc7e5ec0	urn:uuid:0af4b7fa-b0db-49d4-bf9e-a855eb69b9fe	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:0af4b7fa-b0db-49d4-bf9e-a855eb69b9fe	urn:uuid:0af4b7fa-b0db-49d4-bf9e-a855eb69b9fe	NHMO-BI-100202/1-B	N22-U4-D5	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:c1a715e1-fe14-565f-a66a-7c8fbc7e5ec0	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:941348d6-f474-5bd7-b3b1-fe75645ffe72	urn:uuid:b58053fa-5df0-4209-94b2-57b609a188ac	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:b58053fa-5df0-4209-94b2-57b609a188ac	urn:uuid:b58053fa-5df0-4209-94b2-57b609a188ac	NHMO-BI-100203/1-B	N22-U5-D5	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:941348d6-f474-5bd7-b3b1-fe75645ffe72	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:cd03e400-35cd-55eb-b230-ad788fed6395	urn:uuid:d3db8d6a-60f8-4214-8d99-b3058aa928e5	PhysicalObject	2019-05-16T15:35:47	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:d3db8d6a-60f8-4214-8d99-b3058aa928e5	urn:uuid:d3db8d6a-60f8-4214-8d99-b3058aa928e5	NHMO-BI-100204/1-T	N22-U1-D5	Johnsen, Arild	Unknown		Egg (tissue sample)	Existing		urn:uuid:cd03e400-35cd-55eb-b230-ad788fed6395	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Egg (tissue sample)
urn:uuid:b886b6d6-62f2-5d30-84a6-b095855d24e6	urn:uuid:3a20bd87-31c4-44d5-b536-57c5ad40f4d1	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:3a20bd87-31c4-44d5-b536-57c5ad40f4d1	urn:uuid:3a20bd87-31c4-44d5-b536-57c5ad40f4d1	NHMO-BI-100205/1-B	N22-U1-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:b886b6d6-62f2-5d30-84a6-b095855d24e6	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:68b78ead-362f-5a92-b454-a486f3daaaf3	urn:uuid:5b5883b4-46ee-453f-b743-7006094af9fe	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:5b5883b4-46ee-453f-b743-7006094af9fe	urn:uuid:5b5883b4-46ee-453f-b743-7006094af9fe	NHMO-BI-100206/1-B	N22-U2-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:68b78ead-362f-5a92-b454-a486f3daaaf3	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:bf79766d-c688-5946-bd47-ed96d5395403	urn:uuid:4b8bca28-4cc2-4a58-8663-41ce503223d5	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:4b8bca28-4cc2-4a58-8663-41ce503223d5	urn:uuid:4b8bca28-4cc2-4a58-8663-41ce503223d5	NHMO-BI-100207/1-B	N22-U3-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:bf79766d-c688-5946-bd47-ed96d5395403	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:c2a498cc-32c6-5ee3-abc2-9048afc3654e	urn:uuid:0a0bbacf-02f8-4281-93b9-2b16141dc078	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:0a0bbacf-02f8-4281-93b9-2b16141dc078	urn:uuid:0a0bbacf-02f8-4281-93b9-2b16141dc078	NHMO-BI-100208/1-B	N22-U4-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:c2a498cc-32c6-5ee3-abc2-9048afc3654e	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:36826701-e21b-578d-9b86-d56a97694c6b	urn:uuid:fb0752c2-3047-48b1-a550-a8e729fd4b0f	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:fb0752c2-3047-48b1-a550-a8e729fd4b0f	urn:uuid:fb0752c2-3047-48b1-a550-a8e729fd4b0f	NHMO-BI-100209/1-B	N22-U5-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:36826701-e21b-578d-9b86-d56a97694c6b	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:db0c5c12-7ad0-5ffd-bfd3-87130ee27d36	urn:uuid:e67a0953-b0c3-41a9-bfd5-2708acfc16e7	PhysicalObject	2019-01-31T18:28:40	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:e67a0953-b0c3-41a9-bfd5-2708acfc16e7	urn:uuid:e67a0953-b0c3-41a9-bfd5-2708acfc16e7	NHMO-BI-10021/1-B	TØ203	Øigarden, Trond	Female		Blood	Existing		urn:uuid:db0c5c12-7ad0-5ffd-bfd3-87130ee27d36	2006-09-16	Europe		Norway	NO	Akershus	Gjerdrum	Ask			60.066667	11.033333	WGS84			Johannessen, Lars Erik	2018-12-17				Sturnus vulgaris vulgaris Linnaeus, 1758	Animalia	Aves	Passeriformes	Sturnidae	Sturnus	vulgaris	vulgaris		ICZN	Blood
urn:uuid:d9300294-a38c-5222-b079-1dd029096984	urn:uuid:fd6d7406-0251-4b40-90a5-acbdcf1b5920	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:fd6d7406-0251-4b40-90a5-acbdcf1b5920	urn:uuid:fd6d7406-0251-4b40-90a5-acbdcf1b5920	NHMO-BI-100210/1-B	N23-U1-D6	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:d9300294-a38c-5222-b079-1dd029096984	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:2d22c0a0-68cc-5aae-b655-1ccef396343a	urn:uuid:65e88311-49bf-4757-808f-7c761791db99	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:65e88311-49bf-4757-808f-7c761791db99	urn:uuid:65e88311-49bf-4757-808f-7c761791db99	NHMO-BI-100211/1-B	N23-U2-D6	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:2d22c0a0-68cc-5aae-b655-1ccef396343a	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:67917e6d-dee3-5d75-a146-e29530292f76	urn:uuid:4a1482d5-0d4f-4cf1-9025-5ba9d44bafe1	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:4a1482d5-0d4f-4cf1-9025-5ba9d44bafe1	urn:uuid:4a1482d5-0d4f-4cf1-9025-5ba9d44bafe1	NHMO-BI-100212/1-B	N23-U3-D6	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:67917e6d-dee3-5d75-a146-e29530292f76	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:66b4dfac-8831-5b8a-8da0-01f8df220593	urn:uuid:34b5df56-1db6-4e97-921d-7c25aabd1ed1	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:34b5df56-1db6-4e97-921d-7c25aabd1ed1	urn:uuid:34b5df56-1db6-4e97-921d-7c25aabd1ed1	NHMO-BI-100213/1-B	N23-U4-D6	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:66b4dfac-8831-5b8a-8da0-01f8df220593	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:52b26da0-619b-51d9-adb5-dc5caaf7ebb8	urn:uuid:2a83f904-6953-4f4a-8391-5ba9e15cf0a1	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:2a83f904-6953-4f4a-8391-5ba9e15cf0a1	urn:uuid:2a83f904-6953-4f4a-8391-5ba9e15cf0a1	NHMO-BI-100214/1-B	N23-U5-D6	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:52b26da0-619b-51d9-adb5-dc5caaf7ebb8	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:03950a70-f1b8-52e2-82a0-826ac34811ca	urn:uuid:6dbbd9ef-b67a-410e-a750-9a36ffe36ee2	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:6dbbd9ef-b67a-410e-a750-9a36ffe36ee2	urn:uuid:6dbbd9ef-b67a-410e-a750-9a36ffe36ee2	NHMO-BI-100215/1-B	N23-U6-D6	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:03950a70-f1b8-52e2-82a0-826ac34811ca	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:d7655d05-b693-554c-b7f1-371366e801db	urn:uuid:175c3759-d275-4b2b-9ef0-3cf2a88521f8	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:175c3759-d275-4b2b-9ef0-3cf2a88521f8	urn:uuid:175c3759-d275-4b2b-9ef0-3cf2a88521f8	NHMO-BI-100216/1-B	N23-U7-D6	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:d7655d05-b693-554c-b7f1-371366e801db	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:16bdf3b2-6176-5b26-8f07-6082d7032205	urn:uuid:47f7f9c7-b91e-451d-b818-fb8bec5e91b0	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:47f7f9c7-b91e-451d-b818-fb8bec5e91b0	urn:uuid:47f7f9c7-b91e-451d-b818-fb8bec5e91b0	NHMO-BI-100217/1-B	N23-U1-D10	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:16bdf3b2-6176-5b26-8f07-6082d7032205	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:af06a9ef-86c4-5213-980c-c2a3573b7cd1	urn:uuid:07eab46d-3b9c-4089-94b8-9d98b14f3629	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:07eab46d-3b9c-4089-94b8-9d98b14f3629	urn:uuid:07eab46d-3b9c-4089-94b8-9d98b14f3629	NHMO-BI-100218/1-B	N23-U2-D10	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:af06a9ef-86c4-5213-980c-c2a3573b7cd1	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:ddab58ac-f5a7-58cc-9568-b880d0e1216a	urn:uuid:1940944d-fbe9-4469-b1fe-0ca72d3237b5	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:1940944d-fbe9-4469-b1fe-0ca72d3237b5	urn:uuid:1940944d-fbe9-4469-b1fe-0ca72d3237b5	NHMO-BI-100219/1-B	N23-U3-D10	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:ddab58ac-f5a7-58cc-9568-b880d0e1216a	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:eeffcea0-f1f0-52f0-84c2-95a3c4fce39a	urn:uuid:1e04288f-69b9-4241-8fb8-0f69e1e21bc4	PhysicalObject	2019-01-31T18:28:40	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:1e04288f-69b9-4241-8fb8-0f69e1e21bc4	urn:uuid:1e04288f-69b9-4241-8fb8-0f69e1e21bc4	NHMO-BI-10022/1-B	TØ204	Øigarden, Trond	Unknown		Blood	Existing		urn:uuid:eeffcea0-f1f0-52f0-84c2-95a3c4fce39a	2006-09-17	Europe		Norway	NO	Akershus	Gjerdrum	Ask			60.066667	11.033333	WGS84			Johannessen, Lars Erik	2019-01-24				Motacilla alba alba Linnaeus, 1758	Animalia	Aves	Passeriformes	Motacillidae	Motacilla	alba	alba		ICZN	Blood
